Identifier,Index,Chemical Name,Structure File,Coord Atoms,Freq,rmsd
HESTOP,1,"4-(3,4-Dihydroxybenzylideneamino)-1,5-dimethyl-2-phenyl-1H-pyrazol-3(2H)-one",HESTOP.mol,"[1, 3]",1,0.773573087
GOPKOO,1,N'-{[4-(dimethylamino)phenyl]methylidene}-4-hydroxybenzohydrazide hemihydrate,GOPKOO.mol,"[5, 0]",1,0.773573336
PIZQUN,1,"2,3,6,7-tetrahydroxy-4,5-dimethyl-9,10-dihydrophenanthrene-1,8-dicarbaldehyde N,N-dimethylformamide solvate monohydrate",PIZQUN.mol,"[0, 2]",1,0.773581015
MODHES,1,(E)-cis-3-(2-Cyanocyclohex-3-enyl)propenoic acid,MODHES.mol,"[3, 0]",1,0.773591872
AYUTOE,1,"1'-Methyl-4'-phenyldispiro[indan-2,2'-pyrrolidine-3',2''-indan]-1,3,1''-trione",AYUTOE.mol,"[1, 3]",1,0.773592039
LOSMUC,1,"(8β,9α,14α)-13α-Hydroxy-(11β-(2(S)-hydroxypropanoyl)-11α-carboxylic acid-γ-lactone)-2-methoxy-17α-vinylgona-1,3,5(10)-triene",LOSMUC.mol,"[0, 4]",1,0.773600352
AFANAW01,1,"2-(1,3-Dioxo-1,3-dihydro-2H-isoindol-2-yl)benzoic acid",AFANAW01.mol,"[26, 25]",1,0.773620428
YECHUK,1,"2,5-bis(3-Pyridyl)-1,3,4-oxadiazole benzene-1,4-bis(oxyacetic acid)",YECHUK.mol,"[1, 3]",1,0.773624698
NEQTEJ,1,"2-(2-hydroxyethyl)isoindoline-1,3-dione",NEQTEJ.mol,"[1, 2]",1,0.773632893
MEBMIP,1,"5,5'-Di-t-butylbiphenyl-2,2'-diol",MEBMIP.mol,"[0, 1]",1,0.773642945
SIQVUL,1,"(4-(methylsulfanyl)-5,6-dihydro-1,3,5-triazin-3-ium-1(2H)-yl)acetate dihydrate",SIQVUL.mol,"[4, 3]",1,0.773643898
GELBUW,1,"1-hydroxy-5-methyl-3-oxo-5,6-dihydro-3H-pyrrolo[3,2,1-ij]quinoline-2-carboxylic acid (4-ethoxyphenyl)amide",GELBUW.mol,"[3, 1]",1,0.773649144
JISPOT,1,"3,5a,6,7a,10b-pentahydroxy-6-(hydroxymethyl)-1,4,4,9-tetramethyl-3a,5a,6,7,7a,10a,10b,10c-octahydro-1H-5-oxabenzo[cd]cyclopenta[f]azulene-2,8(3H,4H)-dione dihydrate",JISPOT.mol,"[10, 11]",1,0.773654346
FUPPIQ,1,"2-(4,4-difluoro-4-bora-3a,4a-diaza-s-indacen-8-yl)benzoic acid",FUPPIQ.mol,"[1, 0]",1,0.773657833
RUGDED,1,"2,7-bis(Hydroxy(2-pyridyl)methyl)-1,8-bis(dimethylamino)naphthalene",RUGDED.mol,"[6, 0]",1,0.773662034
WUQWAI,1,"3-(4-methylphenyl)-5-(pyridin-2-yl)-4H-1,2,4-triazol-4-amine",WUQWAI.mol,"[0, 4]",1,0.773673161
PEMJEX,1,"7-Hydroxy-4,6-dimethyl-3H-isobenzofuran-1-one",PEMJEX.mol,"[4, 0]",1,0.773680561
MAHTUN,1,"4-(2-((2-(3,5-dioxo-10-oxa-4-azatricyclo[5.2.1.02,6]dec-8-en-4-yl)ethyl)amino)ethyl)-10-oxa-4-azatricyclo[5.2.1.02,6]dec-8-ene-3,5-dione monohydrate",MAHTUN.mol,"[45, 42]",1,0.773694042
VAFRIE,1,5-(Guanidiniocarbonyl)pyrrole-2-carboxylate tris(pyrrolidino)phosphine oxide solvate,VAFRIE.mol,"[2, 6]",1,0.773704965
GUKNOP,1,"2-Ammonio-1,5-pentanediamide chloride",GUKNOP.mol,"[18, 19]",1,0.773706532
ANAMUZ,1,"rac-(3aS*,4R*,7aR*)-2-Benzyloxy-3-oxo-2,3,3a,4,5,7a-hexahydro-1H-isoindole-4-carboxylic acid",ANAMUZ.mol,"[8, 5]",1,0.77371322
VIMYIZ,1,"(4α)-Kaura-9(11),16-dien-18-oic acid",VIMYIZ.mol,"[17, 21]",1,0.773730027
YIWBUB,1,(+-)Myrocin C,YIWBUB.mol,"[2, 1]",1,0.773738659
PEQBIW,1,"6,6'-Dimethylbiphenyl-2,2'-dicarboxylic acid",PEQBIW.mol,"[0, 1]",1,0.773742061
BICFOL,1,"N'-[1-(2H-1,3-benzodioxol-5-yl)ethylidene]pyridine-4-carbohydrazide",BICFOL.mol,"[29, 32]",1,0.773742658
RUXPOS,1,"1-[2-butyl-3-(hydroxymethyl)-2-methylcyclopropyl]-2-cyclopropylethane-1,2-diol",RUXPOS.mol,"[38, 39]",1,0.773745149
MODMID,1,"5-(5,6,8,9,11,12,14,15-Octahydro[1,3]dithiolo[4,5-k][1,4,7,10,13]trioxadithiacyclopentadecin-2-ylidene)-5H-pyrido[3',2':4,5]cyclopenta[1,2-b]pyridine",MODMID.mol,"[0, 29]",1,0.77374689
IGOROO,1,"dimethyl 3,6-bis({[isopropyloxy]carbonyl}amino)benzene-1,2-dicarboxylate",IGOROO.mol,"[8, 4]",1,0.773750971
UPEPIP,1,"2-Amino-4-(1,2-dihydroxyethyl)-3a,4,5,9a-tetrahydroimidazo[1,5-a][1,3]oxazolo[5,4-e]pyrimidine-6-carboxamide",UPEPIP.mol,"[12, 14]",1,0.773754704
TIVNAO,1,N-Phenyl-N'-(4-nitrophenyl)urea dimethylformamide solvate,TIVNAO.mol,"[3, 12]",1,0.773755456
COWFAX,1,5-(5-(4-Fluorophenyl)thiophen-2-yl)-6-azauridine,COWFAX.mol,"[4, 6]",1,0.773757666
FUBYIL,1,Methyl 3-hydroxy-6-nitrobiphenyl-2-carboxylate,FUBYIL.mol,"[2, 0]",1,0.773758625
XOYHIC,1,N(2)-Isobutyryl-3'-deoxyguanosine dihydrate,XOYHIC.mol,"[0, 6]",1,0.773766988
ROFSUB02,1,"1-((1,3-Benzothiazol-2-ylimino)methyl)-2-naphthol",ROFSUB02.mol,"[3, 1]",1,0.773775912
PATTEJ,1,"Potassium hydrogen 3,3-dimethyl-cis-1,2-cyclopropanedicarboxylate monohydrate",PATTEJ.mol,"[10, 9]",1,0.773783725
YORSUW,1,2-[(2-hydroxynaphthalen-1-yl)methylidene]hydrazine-1-carboxamide methanol solvate,YORSUW.mol,"[16, 25]",1,0.773786204
XECPAZ,1,"1-[(pyridin-2-yl)methyl]-1H,1'H-2,2'-bi-imidazole hemikis(1,2,4,5-tetrafluoro-3,6-di-iodobenzene)",XECPAZ.mol,"[6, 14]",1,0.773792252
YOTYOW02,1,"ammonium 5-[5-(5H-tetrazol-5-ylidene)-1,5-dihydro-4H-imidazol-4-ylidene]-4,5-dihydrotetrazol-1-ide",YOTYOW02.mol,"[4, 1]",1,0.773824522
IQISAE02,1,1-{2-[(1-ethoxy-1-oxo-4-phenylbutan-2-yl)amino]propanoyl}octahydro-1H-indole-2-carboxylic acid,IQISAE02.mol,"[4, 0]",1,0.773836673
PEPLUS,1,iso-mono-marinomysin A,PEPLUS.mol,"[1, 0]",1,0.773837824
QADNAM,1,"3-Isobutoxy-2,2-dimethyl-2,3-dihydronaphtho[1,2-b]furan-4,5-dione",QADNAM.mol,"[38, 39]",1,0.773865666
ROHFUR,1,"4-phenyl-1,1'-bi(cyclohexyl)-1,2'-diol",ROHFUR.mol,"[44, 42]",1,0.773883856
XIKMOV,1,"Ethyl 1-phenyl-4,5-dihydro-1H-[1]benzothiepino[5,4-c]pyrazole-3-carboxylate",XIKMOV.mol,"[17, 5]",1,0.773885779
XEGKUS,1,"5-methyl-8-(2-methyloxiran-2-yl)-3,4,4a,5,6,7,8,8a-octahydronaphthalene-2-carboxylic acid",XEGKUS.mol,"[36, 35]",1,0.773894943
VAVTIV,1,"3S,4S,6S,8R,10S,11R,17S,18R,22R-(2-(7-Cyano-8,16-dihydroxy-9,11,13,15-tetramethyl-18-oxo-1-oxacyclo-octadeca-4,6-dien-2-yl) cyclopentanecarboxylic acid) (S)-2-methylbutan-1-ol solvate",VAVTIV.mol,"[2, 1]",1,0.773897164
EGELIL,1,2-(2-Hydroxy-1-methyl-1-(hydroxymethyl)-2-phenylethyl)cyclohexanol,EGELIL.mol,"[0, 1]",1,0.773897449
QIQCEY,1,"12-Acetyl-12-aza-11-hydroxy-10,14-dimethyl-tetracyclo(8.3.1.05,9.05,13)tetradecane",QIQCEY.mol,"[0, 1]",1,0.773914431
ALIPUJ,1,"3-(1-hydroxyethyl)-3a,6,6,9a-tetramethyldodecahydro-1H-cyclopenta[a]naphthalene-2,7-diol methanol solvate",ALIPUJ.mol,"[2, 4]",1,0.773917196
QEVKOR,1,"1,10-Diazonia-18-crown-6 5,5,6,6-tetrafluoro-4,7-dioxo-3,8-diazadecane-1,10-dioate dihydrate",QEVKOR.mol,"[17, 22]",1,0.773917223
IZUVAC,1,"5-Hydroxy-3-(4-hydroxyphenol)-8,8-dimethyl-10-(3-methylbut-2-enyl)-2,3-dihydro-8H-pyrano[3,2-g]chromen-4-one",IZUVAC.mol,"[4, 2]",1,0.773918794
UREGUU,1,"Diethyl 4,6-diacetamidoisophthalate",UREGUU.mol,"[6, 1]",1,0.773940229
CIBCIZ,1,bis(8-Hydroxyquinolin-2-yl)ethane,CIBCIZ.mol,"[0, 3]",1,0.77395406
MOPCAW,1,4-(Dimethylamino)benzaldehyde semicarbazone hydrochloride trihydrate,MOPCAW.mol,"[7, 0]",1,0.773961062
AVOSIN,1,"1-(3-(Hydroxymethyl)-2-furyl)-9H-pyrido(3,4-b)indole",AVOSIN.mol,"[8, 5]",1,0.773962689
IHIMEU,1,4-(4-methoxyphenyl)piperazin-1-ium 4-aminobenzoate monohydrate,IHIMEU.mol,"[11, 12]",1,0.773969806
LOBTUS,1,"3,4-Dihydroxybenzaldehyde 4-phenylthiosemicarbazone",LOBTUS.mol,"[2, 1]",1,0.77397891
DIQJIZ,1,"5'-(2,2-dimethyl-1,3-dioxolan-4-yl)-7-methoxy-2',2'-dimethyl-3a',6a'-dihydro-2'H,5'H-spiro[1-benzopyran-2,6'-furo[2,3-d][1,3]dioxole]-3-carboxylic acid",DIQJIZ.mol,"[30, 6]",1,0.773979809
XOQHUJ,1,"4-(3,4-dimethoxyphenyl)-1-[2-(3,4-dimethoxyphenyl)ethyl]-5-formyl-1H-pyrrole-2-carboxylic acid",XOQHUJ.mol,"[3, 5]",1,0.773986511
OQOWOH,1,Benzyl 2-(bis(pyridin-2-yl)methylene)hydrazinecarbodithioate,OQOWOH.mol,"[5, 3]",1,0.773987653
BOTFEW,1,4-Aminoquinolinium bis(citrato)borate monohydrate,BOTFEW.mol,"[2, 8]",1,0.774004916
GIXYEU,1,"4-methyl-2-(4-(methylsulfanyl)benzyl)-1,3-thiazole-5-carbohydrazide",GIXYEU.mol,"[9, 6]",1,0.774013702
TIFWOX,1,(2E)-1-(2-aminophenyl)-3-(4-nitrophenyl)prop-2-en-1-one,TIFWOX.mol,"[2, 29]",1,0.774014207
HUBZEL,1,5-amino-1-ethyl-1H-imidazole-4-carboxamide,HUBZEL.mol,"[5, 2]",1,0.774026556
PAQQIH,1,Dunnianin,PAQQIH.mol,"[3, 2]",1,0.774033186
GIXMIL,1,"1-Benzyl-6-(1,2-dihydroxyethyl)-1,5,6,7-tetrahydro-2H-azepin-2-one",GIXMIL.mol,"[34, 36]",1,0.774035898
NEXMUA,1,N'-(Pyridin-2-yl)pyrazine-2-carbohydrazonamide,NEXMUA.mol,"[3, 0]",1,0.774036197
VULTEE,1,"N''-(1,5-dioxo-2,5-dihydro-1H-2,4-benzodiazepin-3-yl)-N,N-dimethylguanidine",VULTEE.mol,"[4, 6]",1,0.77403644
ADAWAF01,1,"ethyl 3-isobutyl-12-methyl-2-oxo-2,2a,3,4,4a,9c,10,11,12,12a-decahydro-1H-6,8-dioxa-4,12-diazatricyclopenta[b,f,jk]fluorene-3-carboxylate",ADAWAF01.mol,"[6, 0]",1,0.774041199
TALHAR,1,"Dibenzyl 1,8-naphthyridine-2,7-dicarboxylate",TALHAR.mol,"[1, 2]",1,0.774051628
HODTEA,1,"6,6'-Dihydroxy-2,2'-((pentane-1,5-diyldioxy)bis(nitrilomethylidyne))diphenol",HODTEA.mol,"[0, 2]",1,0.774054799
HIFPOB,1,"cis-6-Hydroxymethyl-3-methyl-2,5-piperazinedione monohydrate",HIFPOB.mol,"[6, 2]",1,0.774064265
ROGJUT,1,"6,6'-Dihydroxy-2,2'-((butane-1,4-diyldioxy)bis(nitrilomethylidyne))diphenol",ROGJUT.mol,"[0, 2]",1,0.774072741
LOSJOT,1,"Diethyl 1,4-dioxo-1,2,2a,3,4,10b-hexahydro-5H,10H-2,3,4a,10a-tetraazabenzo[g]cyclopenta[cd]azulene-2a,10b-dicarboxylate",LOSJOT.mol,"[40, 46]",1,0.774075286
SAGLAP,1,"2-Aminopyridinium 2-methoxycarbonyl-4,6-dinitrophenolate",SAGLAP.mol,"[17, 16]",1,0.774085261
ROQLOA,1,"2-methylsuccinic acid 1,10a,12a-trimethyl-1,2,3,3a,3b,4,5,5a,6,8,10,10a,10b,11,12,12a-hexadecahydrocyclopenta[5,6]naphtho[1,2-f]indazol-1-ol",ROQLOA.mol,"[10, 11]",1,0.774088801
BIVWUZ,1,"Methyl 2-(4-oxo-2-(phenylimino)-3-(((E)-1-phenylmethylidene)amino)-1,3-thiazolan-5-yliden)acetate",BIVWUZ.mol,"[6, 5]",1,0.774095173
ZOGNAK,1,"Methyl 2,3,4-trihydroxy-4-(3,5-dihydroxy-5-hydroxymethylpyrroridin-2-yl)butanate chloride",ZOGNAK.mol,"[1, 5]",1,0.774108386
ZOLXIH,1,6-Amino-7-carbamoyl-1-cyano-4-hydroxy-8-methyl-2-oxo-3-azabicyclo(3.2.1)oct-6-ene,ZOLXIH.mol,"[0, 6]",1,0.774117468
SANWUA,1,"5-Amino-1-(1,5-dimethyl-1H-pyrazol-4-ylcarbonyl)-3-methylsulfanyl-1H-1,2,4-triazole",SANWUA.mol,"[1, 7]",1,0.774130109
AXUXOH,1,"7-Acetyl-6-hydroxy-1,6-dimethyl-3-(methylsulfanyl)-8-phenyl-5,6,7,8-tetrahydroisoquinoline-4-carbonitrile",AXUXOH.mol,"[1, 2]",1,0.774131577
QOKQEN,1,"Methyl 1-hydroxy-3,4-dioxo-3,4-dihydro-2-naphthalenecarboxylate dichloromethane solvate",QOKQEN.mol,"[23, 24]",1,0.774139811
AYILAX,1,"2,2'-disulfanediyldibenzoic acid bis(2-methylpyridine)",AYILAX.mol,"[13, 5]",1,0.774143706
IZEXES,1,"6-allyl 2,3-dimethyl 5-hydroxypyridine-2,3,6-tricarboxylate",IZEXES.mol,"[5, 6]",1,0.774144977
EDUJUI,1,"2',3'-Isopropylidene-2,3-dihydroinosine",EDUJUI.mol,"[5, 2]",1,0.774174783
BEXTUW,1,"1-(2-amino-4,5-dimethylphenyl)ethan-1-one",BEXTUW.mol,"[0, 1]",1,0.774175909
KOFMOI,1,"(S)-1,4-Dimethyl-5-benzylpiperazine-2,3-dione",KOFMOI.mol,"[0, 1]",1,0.774193521
OGUNAI,1,"1,2,12,12a-tetrahydroxy-2,6-dimethyl-1,5,6,11,12,12a-hexahydro-5,11-methanobenzo[10]annulene-3,13(2H)-dione",OGUNAI.mol,"[2, 0]",1,0.774210649
LIMNED,1,"5,5-dimethyl-10,10-dioxo-4,5,6,10-tetrahydro-10λ6-[1]benzothieno[4,3,2-def][1,3]benzodiazepine-2,8-dicarbonitrile",LIMNED.mol,"[4, 6]",1,0.774221971
DOJQUR,1,"2,8-bis(trifluoromethoxy)indolo[2,1-b]quinazoline-6,12-dione",DOJQUR.mol,"[26, 34]",1,0.774226849
QURVUW,1,"3,3',5,5'-tetraazido-4,4'-bi-1,2,4-triazole",QURVUW.mol,"[1, 10]",1,0.774230621
ADPOSM01,1,Adenosine-5'-phosphate monohydrate,ADPOSM01.mol,"[26, 25]",1,0.77425438
ROXLAU,1,ethyl 3-amino-4-cyano-7-fluoronaphthalene-2-carboxylate,ROXLAU.mol,"[2, 25]",1,0.774262317
BENGEJ,1,"8-hydroxy-10,13-dimethoxy-1-(methoxymethoxy)-8-methyl-8,9-dihydrodibenzo[b,d]oxonin-6(7H)-one",BENGEJ.mol,"[1, 6]",1,0.774262756
GUBPIF,1,"6-azido-8-nitrotetrazolo[1,5-b]pyridazin-7-amine",GUBPIF.mol,"[12, 10]",1,0.774279182
XINJAF,1,"10-Hydroxy-10-(2-oxopropyl)-2-nitro-9,10-dihydrophenanthren-9-one",XINJAF.mol,"[0, 2]",1,0.774294703
PAHJUE,1,"(2SR,3RS,1'SR,2'SR,3'RS)-2,3-Dihydro-2-(2',3'-dihydro-1'-hydroxy-3'-phenyl-1H-inden-2'-yl)-3-phenylinden-1-one",PAHJUE.mol,"[1, 0]",1,0.774303158
UGONIP,1,"4,4'-carbonyldiphthalic acid 1,10-phenanthroline",UGONIP.mol,"[7, 6]",1,0.774303763
ZAJWIT,1,methyl 2-amino-5-hydroxybenzoate,ZAJWIT.mol,"[0, 4]",1,0.774310583
AVUXAS,1,(E)-3-cyclohexyl-2-phenylacrylic acid,AVUXAS.mol,"[0, 2]",1,0.77431108
CUQGIE,1,"(1S,3S,4R,5S)-1-(6-Amino-9H-purin-9-yl)-4-(hydroxymethyl)bicyclo(3.1.0)hexan-3-ol sesquihydrate",CUQGIE.mol,"[21, 29]",1,0.774338139
SAPHIB,1,1-(2-Hydroxy-4-isopropoxyphenyl)-2-phenylethanone,SAPHIB.mol,"[2, 0]",1,0.774340715
QOTGOW,1,"2-(2-Hydroxyphenyl)-4H-1,3-benzoxazin-4-one",QOTGOW.mol,"[2, 25]",1,0.774344005
PURSRH,1,Strontium purpurate hydrate,PURSRH.mol,"[0, 3]",1,0.774351762
NAVQAE,1,"2-Oxo-2,3-dihydropyrimidin-1-ium nitrate 2-(1H-pyrazol-1-yl)pyrimidine",NAVQAE.mol,"[13, 16]",1,0.77435984
HUMGUR,1,"Bicyclo(2.2.1)hept-2-ene-trans-5,6-dicarboxylic acid",HUMGUR.mol,"[3, 5]",1,0.774365333
PUQGOA,1,"ethane-1,2-diyl bis(2-aminobenzoate)",PUQGOA.mol,"[0, 2]",1,0.774388017
SILDIB,1,1-Hydroxycyclopentane-1-carboxylic acid,SILDIB.mol,"[2, 4]",1,0.774389204
JITPEH,1,"Phenanthro(3,4-c)phenanthrene-5,6-dione",JITPEH.mol,"[0, 1]",1,0.774405735
CAKQAI,1,"6-(Methoxyimino)-N,9-dimethyl-6,9-dihydro-1H-purin-2-amine",CAKQAI.mol,"[1, 6]",1,0.774410289
GOXNIT,1,N-(pyridin-2-yl)anthracene-9-carboxamide,GOXNIT.mol,"[35, 34]",1,0.774428145
CEHSOX,1,Benghalensitriol,CEHSOX.mol,"[1, 0]",1,0.774443367
YAWCAC,1,"N-Methyl-2-(5-methyl-2-oxo-1,2-dihydro-3H-indol-3-ylidene)hydrazinecarbothioamide",YAWCAC.mol,"[1, 4]",1,0.774455497
MURDEI,1,N-(1-Phenylethyl)-2-oxo-2H-1-benzopyran-3-carboxamide,MURDEI.mol,"[0, 3]",1,0.774460784
KASJEU,1,"bis(5,5'-Diallylbiphenyl-2,2'-diol) 1,4-diazabicyclo(2.2.2)octane",KASJEU.mol,"[34, 36]",1,0.774461326
FUWKOY,1,"8a,9a-Difluoroperhydro-2,3,4a,6,7,10a-anthracenehexaol monohydrate",FUWKOY.mol,"[3, 4]",1,0.774472635
RUFSUH,1,"4-((4-Methylpiperazin-1-yl)imino)methyl-1,2-benzenediol",RUFSUH.mol,"[1, 0]",1,0.774476095
SONGEI,1,"2-(4b,7,9-Trihydroxy-10-oxo-4b,10-dihydro-9bH-benzo[b]indeno[2,1-d]furan-9b-yl)-1H-indene-1,3(2H)-dione monohydrate",SONGEI.mol,"[18, 43]",1,0.774488203
BUFVIK,1,"1-hydroxy-5-(2-hydroxyethyl)-5'-(3-hydroxy-2-methylprop-1-en-1-yl)-1,3',11a-trimethyldecahydrospiro[cyclopenta[5,6]furo[2',3':1,8]cycloocta[1,2-c]pyrrole-9,2'-oxolane]-4,6(2H,5H)-dione",BUFVIK.mol,"[69, 66]",1,0.774488806
BABGAP,1,"(2R,3S,4R,5R)-22-(7-Amino[1,2]thiazolo[4,3-d]pyrimidin-3-yl)-5-(hydroxymethyl)tetrahydrofuran-3,4-diol monohydrate",BABGAP.mol,"[8, 11]",1,0.774492235
RUDRAJ,1,"2,2'-Bi-1H-imidazolium dipicrate",RUDRAJ.mol,"[6, 9]",1,0.774497421
HIMMUM,1,6-Hydroxymethyluracil monohydrate,HIMMUM.mol,"[3, 2]",1,0.774498832
KHTACN11,1,Potassium dihydrogen trans-aconitate,KHTACN11.mol,"[12, 11]",1,0.774508338
PUXNOL,1,"3-(2-Methoxy-1-naphthalenyl)pentane-2,4-dione",PUXNOL.mol,"[1, 2]",1,0.774519174
AVUDOL,1,"2,2',2''-Nitrilotriethanaminium 1,3,5-trimethylcyclohexane-1,3,5-tricarboxylate ethanol solvate",AVUDOL.mol,"[14, 13]",1,0.774527275
REZSIZ01,1,"(E)-3-([3-(Trifluoromethyl)phenylimino]methyl)benzene-1,2-diol",REZSIZ01.mol,"[15, 16]",1,0.774533641
SUPLEU,1,"1-Benzyl-1,3-diazacyclohexadecane-2,4,16-trione",SUPLEU.mol,"[0, 1]",1,0.774537328
NOSYUP,1,(N'-Furfurylidene)isonicotinoylhydrazide chloride monohydrate,NOSYUP.mol,"[6, 0]",1,0.774553552
POPJIO,1,"N,N'-bis(5-Methyl-1-(4-methoxyphenyl)-1H-1,2,3-triazole-4-carbonyl)hydrazide",POPJIO.mol,"[16, 23]",1,0.77457065
EKECOM04,1,hexamethylenetetramine undecanedioic acid,EKECOM04.mol,"[0, 2]",1,0.774576504
HUYTAX,1,bis(1-Benzylguanidin-2-ium) sulfate,HUYTAX.mol,"[2, 1]",1,0.77457858
GLTYCH,1,Glycyl-L-tyrosine hydrochloride monohydrate,GLTYCH.mol,"[14, 13]",1,0.774583202
CIQKET,1,"N-(2-Hydroxybenzylideneamino)-1,8-naphthalimide",CIQKET.mol,"[4, 2]",1,0.774589524
SUXPUX,1,"(R,R,R)-2,7,7-Trimethyltricyclo[4.1.1.02,4]octane-3-carboxylic acid",SUXPUX.mol,"[26, 0]",1,0.774594778
TUBVOE,1,"2'-(isoquinolin-1-yl)-6-(4-methylpiperazin-1-yl)-1H,3'H-2,5'-bibenzimidazole methanol solvate",TUBVOE.mol,"[53, 54]",1,0.774636821
KUTROH,1,4-((2-Methylphenyl)amino)-4-oxobutanoic acid,KUTROH.mol,"[26, 25]",1,0.77464532
GUMLIM,1,t-butyl t-butoxy[(t-butoxycarbonyl)amino]acetate,GUMLIM.mol,"[5, 2]",1,0.774645577
FUGTUW,1,"3-(1,1-Dimethylethyl)hexahydro-2,4,7b,11-tetrahydroxy-8-methyl-9H-1,7a-(epoxymethano)-1H,6aH-cyclopenta(c)furo(2,3-b)furo(3'2':3,4)cyclopenta(1,2-d)furan-5,9,12(4H)-trione ethanol solvate sesquihydrate",FUGTUW.mol,"[21, 27]",1,0.774649094
TOVHOE,1,"6-[2-hydroxy-5-(propan-2-yl)benzene-1-carbonyl]-1-methylpyrido[2,3-d]pyrimidine-2,4(1H,3H)-dione",TOVHOE.mol,"[2, 0]",1,0.774661994
SETWOE,1,"Ethyl 4-hydroxy-2,6-diphenyl-5-(phenylsulfanyl)pyridine-3-carboxylate",SETWOE.mol,"[7, 2]",1,0.774662574
MADMUB,1,"12-Hydroxy-7-(2-hydroxypropan-2-yl)-4-methyl-3,14-dioxatetracyclo[10.2.1.02,10.04,8]pentadec-2(10)-en-11-one",MADMUB.mol,"[3, 1]",1,0.77466434
SATYIY,1,2-(5-(4-(dimethylamino)phenyl)-1H-pyrazol-3-yl)-5-methylphenol,SATYIY.mol,"[2, 0]",1,0.774665459
KAKTUN,1,"Ethyl 2-amino-8-methyl-4-phenyl-6,11-dihydro-5H-pyrido[2,3-a]carbazole-3-carboxylate",KAKTUN.mol,"[1, 5]",1,0.774667675
KIXVES,1,2-Aminopyrimidine (+)-camphoric acid,KIXVES.mol,"[1, 0]",1,0.774679504
EDEHAZ,1,"N,N'-bis(2-fluoro-2,2-dinitroethyl)-1,2,5-oxadiazole-3,4-diamine",EDEHAZ.mol,"[7, 22]",1,0.774682649
ZUMBIS,1,"bis(5,10-Dihydro-7,9-dimethoxy-4b,9b,10-trihydroxyindeno(1,2-b)indole) dichloromethane solvate",ZUMBIS.mol,"[2, 0]",1,0.774696304
AXAFOU,1,"1-(4-Methylphenylamino)-2-phenyl-1,2-ethanedione-1-oxime",AXAFOU.mol,"[14, 2]",1,0.774706175
COPHUL,1,"Methyl (3R)-3-((2-azido-3-phenylbutanoyl)amino)-3-(1,3-thiazol-2-yl)propanoate",COPHUL.mol,"[6, 3]",1,0.774708116
HURZOK,1,Methyl 10-amino-6-methoxyphenanthrene-9-carboxylate,HURZOK.mol,"[25, 21]",1,0.774711203
PIMYER,1,"6-Phenyltetrahydropyrazolo[1,5-c]pyrimidine-2,7(1H,3H)-dione",PIMYER.mol,"[2, 1]",1,0.774715502
UGEQEE,1,"8-hydroxy-3-methoxy-3-methyl-3,4-dihydro-1H-isochromen-1-one",UGEQEE.mol,"[2, 1]",1,0.774718395
YUPROS,1,2-(Hydroxycarbonoimidoyl)-6-methyl-4-(piperidin-1-ylmethyl)phenol,YUPROS.mol,"[6, 0]",1,0.774719023
VOXHUL01,1,N-Indol-3-ylacetyl-L-norleucine,VOXHUL01.mol,"[19, 20]",1,0.774726916
ICENOW,1,"10a-hydroxy-4a-methyl-3,3-diphenyl-3,4,4a,10a-tetrahydronaphtho[2,3-c][1,2]dioxine-5,10-dione",ICENOW.mol,"[4, 2]",1,0.774740868
DUYZAZ,1,"3,6-Di-t-butyl-1,2-benzoquinone",DUYZAZ.mol,"[0, 1]",1,0.774762588
GAHDUP,1,"Acridine hemikis(trans,trans-muconic acid)",GAHDUP.mol,"[0, 2]",1,0.774793917
MEUREA,1,Monomethylurea,MEUREA.mol,"[9, 8]",1,0.774801382
TEPBUN,1,"3-(3,4-Dimethoxyphenyl)-1-(2-hydroxy-4-methoxyphenyl)prop-2-en-1-one",TEPBUN.mol,"[2, 1]",1,0.774811628
PUQSEZ,1,"8-Hydroxy-2,2a,3,4-tetrahydro-1H-azeto(1,2-a)quinolin-1-one",PUQSEZ.mol,"[1, 0]",1,0.774821881
FUJGOI,1,hexaaqua-magnesium bis((5-(pyrimidin-2-yl)-2H-tetrazol-2-yl)acetate) monohydrate,FUJGOI.mol,"[1, 0]",1,0.774822355
NIQPOT,1,4-Hydroxybenzohydrazide,NIQPOT.mol,"[2, 5]",1,0.774823139
KEFZAX,1,2-Aminopyridinium 5-formylsalicylate,KEFZAX.mol,"[1, 2]",1,0.774831235
UCOXOC,1,3-(4-methylbenzylidene)-4-oxopentanoic acid,UCOXOC.mol,"[5, 2]",1,0.774846386
OJEWEG,1,"N-(Dibenzylcarbamoyl)-P,P-diphenylphosphinous amide",OJEWEG.mol,"[0, 55]",1,0.774859963
COSSEJ,1,"Ethyl 3a-diethoxyphosphoryl-4-oxo-3,3a,4,9b-tetrahydrochromeno[3,4-c]pyrazole-1-carboxylate",COSSEJ.mol,"[1, 9]",1,0.774872591
LEQJAT,1,"1,7-Epoxy-2-formyl-2,6-dimethylcyclononan-3,5-dione",LEQJAT.mol,"[2, 3]",1,0.774876116
INIDAM,1,"1-(2-furyl)-3-phenylpropane-1,3-dione",INIDAM.mol,"[1, 2]",1,0.774881523
NOQTEV,1,N-(triphenylacetyl)tyrosine quinoxaline,NOQTEV.mol,"[0, 2]",1,0.77489002
