Identifier,Index,Chemical Name,Structure File,Coord Atoms,Freq,rmsd
LAQBIQ,1,3-Carboxyquinolin-1-ium-2-carboxylate monohydrate,LAQBIQ.mol,"[17, 18]",1,0.752040185
TANGIB,1,3-hydroxy-4-propionylphenyl 4-(heptyloxy)benzoate,TANGIB.mol,"[5, 3]",1,0.752076261
KEFNAM,1,t-Butyl 3-(benzyl(1-(4-methoxyphenyl)ethyl)amino)-2-hydroxybutanoate,KEFNAM.mol,"[4, 2]",1,0.752088006
EFIGIK,1,"5-Hydroxy-2-methoxy-6,7-methylenedioxy isoflavone",EFIGIK.mol,"[1, 2]",1,0.752101563
IHIPOG,1,4-methoxyphenyl 2-oxo-2H-chromene-3-carboxylate,IHIPOG.mol,"[4, 3]",1,0.752103235
JETJAU,1,"6-Acetyl-3,7-dihydroxy-2,2-dimethyl-3,4-dihydro-2H-1-benzopyran",JETJAU.mol,"[5, 3]",1,0.752106959
IBOTAV,1,"(1S,5S,6S)-6-Hydroxy-6-(6-methyl-2-pyridylmethyl)bicyclo(3.3.0)octane",IBOTAV.mol,"[2, 1]",1,0.752135956
YOWNUW,1,"(2S,4R,6R)-4,6-dihydroxy-2-((S)-1-hydroxyheptyl)-2,3,4,6,7,8-hexahydro-5H-1-benzopyran-5-one",YOWNUW.mol,"[3, 4]",1,0.752162404
AKAKOM,1,"methyl 1,8-dimethyl-7,16-dioxoandrost-5-en-19-oate",AKAKOM.mol,"[47, 50]",1,0.752171851
MUSNET,1,Ethyl 8-methyl-2β-hydroxy-3β-phenyl-8-azabicyclo(3.2.1)octane-6-exo-carboxylate,MUSNET.mol,"[3, 0]",1,0.752179377
POVSOI,1,"(1α,2α,3R*,7α,8α,12S*)-8-Hydroxy-3,5,12-trimethoxy-3,12-bis(methylthiomethyl)tricyclo(6.3.1.02,7)dodeca-5,10-diene-4,9-dione",POVSOI.mol,"[12, 11]",1,0.752184749
VUZHII,1,2-Methyl-N'-(4-nitrobenzylidene)benzohydrazide,VUZHII.mol,"[1, 5]",1,0.752195374
DOJQEB,1,"2,8-dibutylindolo[2,1-b]quinazoline-6,12-dione",DOJQEB.mol,"[1, 3]",1,0.752196816
WUPYEM,1,"Benzo[b]phenazine-6,11-dione",WUPYEM.mol,"[26, 0]",1,0.752212142
ACACUE,1,4-aminopyridinium 5-nitrosalicylate,ACACUE.mol,"[11, 12]",1,0.752214004
CUZVAW,1,"7-hydroxy-4,6-diphenyl-3,4,6,7-tetrahydro-1H-pyrrolo[3,4-d]pyrimidine-2,5-dione dimethyl sulfoxide solvate",CUZVAW.mol,"[6, 1]",1,0.752270704
VENLOP01,1,2-Oxo-4-thiazolidinecarboxylic acid,VENLOP01.mol,"[4, 1]",1,0.75228424
JOPPIN,1,Stelletamine chloroform solvate,JOPPIN.mol,"[0, 16]",1,0.752287376
HOCFEN,1,"ethyl 2-{2-[(2-methylphenyl)methylidene]hydrazinyl}-1,3-thiazole-4-carboxylate",HOCFEN.mol,"[6, 1]",1,0.752308661
GOWBIG,1,"23-hydroxy-3-methoxy-9,19-cyclolanost-24-en-26-oic acid pyridine solvate",GOWBIG.mol,"[32, 67]",1,0.75231683
YEXQUQ,1,"2H-1,2,3-triazole-4,5-dicarboxylic acid dihydrate",YEXQUQ.mol,"[6, 0]",1,0.752317184
COYSEO,1,N-Isobutyrylbenzamide,COYSEO.mol,"[12, 13]",1,0.752338015
RIRMAH,1,2-Amino-4-nitroaniline,RIRMAH.mol,"[2, 3]",1,0.752338096
KAYSAE01,1,"5-Hydroxy-3,7,4'-trimethoxyflavone",KAYSAE01.mol,"[5, 8]",1,0.752340826
QENGAU,1,"t-butyl [3-(2,3-dihydro-1H-pyrrolo[2,3-b]pyridin-1-yl)-1-(4-fluorophenyl)-3-oxo-2-phenoxypropyl]carbamate",QENGAU.mol,"[2, 7]",1,0.752343052
ZEVLER,1,"2,2-Dimethyl-3-phenylamino-1,3-thiazolidin-4-one",ZEVLER.mol,"[1, 3]",1,0.752345925
FAQSOF,1,3-(Ethoxycarbonyl)-4-phenylpyrazole,FAQSOF.mol,"[1, 6]",1,0.752365713
VOQFUF,1,"2-methoxy-4-(1H-pyrazol-1-yl)-1,3,5-triazine 1H-pyrazol-2-ium nitrate",VOQFUF.mol,"[13, 0]",1,0.752367973
WUBJAE,1,Ethyl 2-(cyclopentyloxy)-5-ethyl-4-hydroxy-6-methylnicotinate,WUBJAE.mol,"[2, 3]",1,0.75237477
YUNVEK,1,3-benzoyl-5-t-butyl-2-hydroxybenzaldehyde,YUNVEK.mol,"[27, 0]",1,0.752392355
LAXQUZ,1,"5,8-dihydroxy-7-(2-hydroxypropyl)-2-methoxy-6-methyl-1,4-naphthoquinone",LAXQUZ.mol,"[7, 2]",1,0.752438557
VEDFAL,1,L-Lysyl-L-alanyl-L-alanine hydrochloride methanol acetonitrile solvate,VEDFAL.mol,"[8, 14]",1,0.752464511
FODTEX,1,"2,6-bis(4,4'-(Naphthalene-2,7-diolato-O,O')-butanamido)-pyridine",FODTEX.mol,"[2, 0]",1,0.752555437
TAHJAO,1,"N-(1',1'-(Diphenyl)hydroxymethyl)-3(S)-(1'(R)-hydroxyethyl)-4(S)-(t-butyloxomethyl)azetidin-2-one",TAHJAO.mol,"[4, 27]",1,0.752563992
IYEJUS,1,"N'-(1-Methyl-2-oxo-1,2-dihydropyrimidin-4-yl)benzenecarboximidamide",IYEJUS.mol,"[4, 1]",1,0.752577137
BIMWUQ,1,"α-((((4,5-Dihydro-5-thioxo-1,3,4-thiadiazol-2-yl)amino)carbonyl)amino)-N-methyl-(S)-benzenepropanamide methanol ethyl acetate solvate",BIMWUQ.mol,"[3, 7]",1,0.752583247
FUWKOY,1,"8a,9a-Difluoroperhydro-2,3,4a,6,7,10a-anthracenehexaol monohydrate",FUWKOY.mol,"[3, 4]",1,0.752620398
EZUKEQ,1,"1-Hydroxy-2,3,4,6-tetramethoxy-9H-xanthen-9-one",EZUKEQ.mol,"[5, 4]",1,0.75262424
DITZUD,1,"3a,8b-Dihydroxy-2-(methylsulfanyl)-3-nitro-1-phenyl-3a,8b-dihydroindeno[1,2-b]pyrrol-4(1H)-one",DITZUD.mol,"[32, 35]",1,0.752625787
WUFTAU,1,"6-(2-hydroxybenzoyl)-5H-[1,3]oxazolo[3,2-a]pyrimidin-5-one",WUFTAU.mol,"[3, 2]",1,0.752703667
BITLUN,1,"3-((2-Oxo-1,2-dihydro-3H-indol-3-ylidene)methyl)cinnolin-4(1H)-one",BITLUN.mol,"[2, 1]",1,0.752717715
LOSSUK,1,2-(4-nitrophenyl)-2-oxoethyl pyridine-2-carboxylate,LOSSUK.mol,"[6, 2]",1,0.752769037
LENMEX,1,"t-Butyl 3-(3,4-dihydroxyphenyl)prop-2-enoate",LENMEX.mol,"[0, 2]",1,0.75277427
RAVNEI01,1,"methyl 7-oxo-2-phenyl-7H-[1,2,4]triazolo[5,1-b][1,3]thiazine-5-carboxylate",RAVNEI01.mol,"[3, 7]",1,0.752789647
WIGXIU01,1,2-(hydrazinocarbonyl)benzenesulfonamide,WIGXIU01.mol,"[3, 9]",1,0.752817459
VUZHUU,1,"(N2,N2'-bis(4-(Dimethylamino)benzylidene)pyridine-2,6-dicarbohydrazide) monohydrate",VUZHUU.mol,"[3, 5]",1,0.752837698
ZISDAJ,1,"3-azidotricyclo[3.3.1.13,7]decane-1-carbohydrazide",ZISDAJ.mol,"[0, 2]",1,0.75284722
BAXZEG,1,"bis(4-Methylpyridinium) bis(4-methylpyridine) benzene-1,4-dicarboxylate-2,3,5,6-tetracarboxylic acid",BAXZEG.mol,"[3, 5]",1,0.752884662
SOVVUU,1,"4,5-Dimethyl-4-hydroxy-4,5-dihydrofuran-2,3-dicarboxylic acid di-t-butyl ester",SOVVUU.mol,"[8, 16]",1,0.752922086
YULNOJ,1,"15-Hydroxy-8-methyl-1,13-dioxo-4,6,10,11,13b,15-hexahydro-1H,3H,6aH,8H-pyrano[3,4-c]pyrano[3',4':3,4]pyrano[2,3-h]chromene-9-carbaldehyde",YULNOJ.mol,"[5, 7]",1,0.7529302
DAQCOQ,1,"4-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-fluoro-3-oxo-3,4-dihydropyrazine-2-carboxamide",DAQCOQ.mol,"[13, 1]",1,0.752951225
HODTEA,1,"6,6'-Dihydroxy-2,2'-((pentane-1,5-diyldioxy)bis(nitrilomethylidyne))diphenol",HODTEA.mol,"[0, 2]",1,0.75297955
CONLEX,1,N-(4-(3-(4-Trifluoromethylphenyl)ureido)phenyl)acetamide,CONLEX.mol,"[4, 19]",1,0.75298066
ASPARM06,1,(S)-Asparagine monohydrate,ASPARM06.mol,"[8, 7]",1,0.752993368
BUFCAI,1,"5-(dimethylamino)[1,2,4]triazolo[1,5-a][1,3,5]triazin-7(3H)-one",BUFCAI.mol,"[6, 2]",1,0.753006163
UPENEJ,1,(2-Hydroxy-1-naphthyl)(2-methyl-2-phenylcyclopropyl)methanone,UPENEJ.mol,"[2, 0]",1,0.753009355
VELWIT,1,"2,2'-(Hexane-1,6-diyl-bis(iminomethyl))diphenol",VELWIT.mol,"[0, 1]",1,0.753042475
EKOWEJ,1,2-{[(4-methoxyphenyl)imino]methyl}-4-(methylsulfanyl)phenol,EKOWEJ.mol,"[28, 0]",1,0.753080281
DIYYUH,1,"1-Ethyl-7-methyl-4-oxo-1,4-dihydro-1,8-naphthyridine-3-carboxylic acid propyl 3,4,5-trihydroxybenzoate",DIYYUH.mol,"[3, 1]",1,0.753081897
CUCTAY,1,"1,3-di-t-butyl-8-methylpyrazolo[5,1-c][1,2,4]triazin-4(1H)-one",CUCTAY.mol,"[4, 0]",1,0.753085387
YEBYIP,1,(R)-6-((R)-1-Hydroxyhexyl)piperidin-2-one,YEBYIP.mol,"[30, 33]",1,0.753099152
NAVPOQ,1,"N'-(2-Hydroxybenzylidene)pyrrolo(1,2-a)quinoxaline-4-carboxylic acid hydrazide",NAVPOQ.mol,"[24, 37]",1,0.753102887
SOXCEQ,1,"3,5-diamino-4-nitro-1H-pyrazole-1-carboximidamidium chloride dihydrate",SOXCEQ.mol,"[16, 13]",1,0.753127951
NOFVOW,1,ethyl 5-[(4-methylphenyl)carbamoyl]-4-(phenylsulfonyl)-1H-pyrazole-3-carboxylate,NOFVOW.mol,"[31, 0]",1,0.753131106
HEPHIU,1,"N-Methyl-N-(1-phenylethyl)-N'-p-tolyl-imidazole-4,5-dicarboxamide",HEPHIU.mol,"[47, 42]",1,0.753132174
SILSIS,1,"bis(7H-adenin-3-ium) naphthalene-1,5-disulfonate dihydrate",SILSIS.mol,"[11, 7]",1,0.753160836
DEYZIT,1,"ethyl 2-carbamoyl-3-(naphthalene-1-carbonyl)-2,4,5,6-tetrahydrocyclopenta[c]pyrazole-3a(3H)-carboxylate",DEYZIT.mol,"[5, 6]",1,0.753166405
DUWYOL,1,ethyl 4-(2-hydroxybenzoyl)-1H-pyrrole-2-carboxylate,DUWYOL.mol,"[2, 30]",1,0.753169414
POCLIE,1,ethyl 7-(diethylamino)-2-oxo-2H-chromene-3-carboxylate,POCLIE.mol,"[1, 3]",1,0.753206483
LESKOL,1,"2,2'-Dihydroxy-N,N'-(ethane-1,2-diyl)dibenzamide",LESKOL.mol,"[2, 0]",1,0.753214494
SORPAR,1,"Diethyl 1-((1R,2R,3R,4R)-3-(t-butoxycarbonylamino)-4-(ethoxycarbonyl)-2-hydroxycyclopentyl)-1H-1,2,3-triazole-4,5-dicarboxylate monohydrate",SORPAR.mol,"[12, 3]",1,0.753226431
HIQKEX,1,"3,5,7,3'-Tetrahydroxy-4'-methoxyflavone monohydrate",HIQKEX.mol,"[2, 3]",1,0.753239911
DIVLUS,1,"diethyl 4-[4-([2,2'-bipyridin]-4-yl)phenyl]pyridine-2,6-dicarboxylate",DIVLUS.mol,"[6, 0]",1,0.753240765
VEBTEC,1,"(R,S)-Methyl 8-hydroxy-3-morpholinospiro[1,4-benzodioxine-2,1'-cyclohexane]-7-carboxylate",VEBTEC.mol,"[13, 16]",1,0.753274542
TOLKIR,1,3-amino-2-hydroxy-6-methoxybenzamide hemihydrate,TOLKIR.mol,"[2, 0]",1,0.753275863
VEXZII,1,N-(2-(3-((2-hydroxyphenyl)carbonyl)-1-methylpyrrolidin-3-yl)phenyl)-4-methylbenzenesulfonamide,VEXZII.mol,"[1, 7]",1,0.75328072
VEWJEO,1,"Diethyl ((5-oxo-2,5-dihydrofuran-2-yl)(phenyl)methyl)malonate",VEWJEO.mol,"[3, 5]",1,0.753284899
ENIHUE,1,"5-Acetylamino-3-methoxycarbonyl-1-methyl-1H-(1,2,4)triazole",ENIHUE.mol,"[1, 7]",1,0.753308947
MAMRID,1,"Diethyl 2,5-dihydroxy-3,6-bis(3-methylphenoxy)terephthalate",MAMRID.mol,"[2, 1]",1,0.753318046
DHXANT12,1,"1,4-dihydroxy-9,10-anthraquinone",DHXANT12.mol,"[0, 2]",1,0.753330597
UKIJIJ,1,"2,2-dinitro-2-(5-nitro-2H-tetrazol-2-yl)ethanol",UKIJIJ.mol,"[0, 8]",1,0.753347418
BOGSOG,1,N'-(But-2-enylidene)isonicotinohydrazide,BOGSOG.mol,"[0, 4]",1,0.753357689
YAJMAY,1,"5-(4-Nitrophenyl)-1-propyl-2,3-dihydropyrrole-2,3-dione",YAJMAY.mol,"[2, 3]",1,0.753359667
XUQXOW,1,"Ethyl 5-acetylamino-3-thioxo-3H-1,2-dithiole-4-carboxylate",XUQXOW.mol,"[6, 4]",1,0.753362596
GICMOU,1,N4-Aminocytidine hemihydrate,GICMOU.mol,"[2, 8]",1,0.753377498
UZEVEB,1,"1-Hydroxy-1-methyl-3-(2-phenylethyl)spiro[4.5]deca-3,6-diene-2,8-dione",UZEVEB.mol,"[0, 1]",1,0.753391385
GOPGEX,1,bis(8-Hydroxy-2-methylquinoxaline) hydroquinone,GOPGEX.mol,"[1, 0]",1,0.753399986
FIFCIG,1,"3,3,7,7-tetrakis(Trifluoromethyl)-2,4,6,8-tetra-azabicyclo(3.3.0)octane",FIFCIG.mol,"[1, 3]",1,0.753412326
DUBHUF,1,"N-(3-Methyl-1,3-benzothiazol-2(3H)-ylidene)-2-oxo-2H-chromene-3-carboxamide",DUBHUF.mol,"[33, 34]",1,0.75341456
TABSAQ,1,"rac-2-Hydroxy-2,3,3-trimethylbutanoic acid hemihydrate",TABSAQ.mol,"[3, 0]",1,0.753470763
BEHMHD,1,"2,6-Di-t-butyl-5,6-epoxy-2,4-dihydroxy-4-methyl-1,3-hexanedione",BEHMHD.mol,"[17, 16]",1,0.753475982
SECCEK,1,"(3S,7R)-7,14,16-Trihydroxy-3-methyl-3,4,5,6,7,8,9,10,11,12-decahydro-1H-2-benzoxacyclotetradecin-1-one",SECCEK.mol,"[4, 1]",1,0.753480725
BORGAC,1,Bourgeanic acid,BORGAC.mol,"[2, 1]",1,0.753506572
RUCDAW,1,"3-Benzyl-9b-hydroxy-9c-phenyl-2a,3,9b,9c-tetrahydro-1,3,5a-triazacyclopenta[jk]fluorene-2,4,5(1H)-trione",RUCDAW.mol,"[0, 4]",1,0.753544817
XOZSUD,1,"hydrazinium [4-(4,5-diamino-4H-1,2,4-triazol-3-yl)-1,2,5-oxadiazol-3-yl](nitro)azanide monohydrate",XOZSUD.mol,"[7, 9]",1,0.753546185
QOYHIW,1,2-Hydroxyacetophenone 4-methylphenylhydrazone,QOYHIW.mol,"[4, 0]",1,0.753549009
IHOZIQ,1,"3-(5-(1-hydroxypentyl)tetrahydrofuran-2-yl)propane-1,2-diol",IHOZIQ.mol,"[0, 2]",1,0.753571024
KUNQUG,1,"3-Oxo-3,4-dihydroquinoxaline-2-carboxylic acid",KUNQUG.mol,"[0, 1]",1,0.753579418
CONNID,1,"3,5,3',4'-tetrahydroxystilbene",CONNID.mol,"[4, 0]",1,0.753587572
YIXNID,1,N'-(4-Methoxybenzylidene)-4-nitrobenzohydrazide methanol solvate,YIXNID.mol,"[2, 5]",1,0.75359305
UWEQEU,1,"6,6-dimethyldecahydronaphtho[1,2-c]furan-9a(3H)-carboxylic acid",UWEQEU.mol,"[1, 3]",1,0.753625894
BOMHUG,1,"Ethyl 8-methylimidazo(1,2-a)pyridine-2-carboxylate",BOMHUG.mol,"[0, 11]",1,0.753640427
SANXAH,1,"2-(1H-Benzo-1,2,3-triazol-1-yl)-4,4-dimethyl-3-oxo-N-phenylpentanethioamide monohydrate",SANXAH.mol,"[6, 4]",1,0.753647557
OBULEE,1,"7'-Phenyl-7',7a'-dihydro-1'H-dispiro[indene-2,5'-pyrrolo[1,2-c][1,3]thiazole-6',2''-indene]-1,1'',3(3''H)-trione",OBULEE.mol,"[2, 4]",1,0.753649594
XBPINO,1,"2-Hydroxy-2-(β-benzoyl-β-phenylhydrazyl)indan-1,3-dione",XBPINO.mol,"[40, 43]",1,0.753667707
GLTLYR10,1,Glycyl-L-tyrosine dihydrate,GLTLYR10.mol,"[30, 26]",1,0.753668677
WELXIU,1,"(1R,6S)-3,6,14,16-Tetrahydroxyspiro(1.5)grayanotoxin-5-one",WELXIU.mol,"[1, 2]",1,0.753671532
GERPOL,1,"7-methyl-4-phenyl-3-[3-(trifluoromethyl)phenyl]naphthalene-1,2-dione",GERPOL.mol,"[3, 4]",1,0.753673519
OJEHUI,1,"17'-(benzyloxy)-12'-hydroxy-5'-methoxy-10'H,19'H-spiro[1,3-dioxolane-2,3'-pentacyclo[10.7.1.02,11.04,9.013,18]icosa[2(11),4,6,8,13,15,17]heptaene]-10',19'-dione",OJEHUI.mol,"[3, 1]",1,0.753695796
HAZFEW,1,"methyl (4-(((2-((pyridin-2-yl)methoxy)phenyl)amino)methyl)-1H-1,2,3-triazol-1-yl)acetate",HAZFEW.mol,"[42, 38]",1,0.753703236
POTZIH,1,"6,7-Dihydroxy-1-phenyl-1,2,3,4-tetrahydroisoquinolinium chloride monohydrate",POTZIH.mol,"[4, 6]",1,0.753734028
ALIPUJ,1,"3-(1-hydroxyethyl)-3a,6,6,9a-tetramethyldodecahydro-1H-cyclopenta[a]naphthalene-2,7-diol methanol solvate",ALIPUJ.mol,"[2, 4]",1,0.753735965
RULFEL,1,"(3S*,4R*)-3,4,8-Trihydroxy-6,7-dimethoxy-3,4-dihydro-1(2H)-naphthalenone",RULFEL.mol,"[6, 2]",1,0.753741816
TUXBOD,1,"6,8,9-Trihydroxy-3,3-dimethyl-1,2,3,4-tetrahydroanthracenone monohydrate",TUXBOD.mol,"[2, 3]",1,0.753749787
QOVHAL,1,"N-(3-Hydroxypropyl)-3α,7α-dihydroxy-5β-cholan-24-amide",QOVHAL.mol,"[5, 4]",1,0.753767457
EXUVUQ,1,"1,4-dihydroxy-3-(hydroxymethyl)-6,6,7b-trimethyl-1,4,4a,5,6,7,7a,7b-octahydro-2H-cyclobuta[e]inden-2-one",EXUVUQ.mol,"[4, 2]",1,0.753776955
UQEHAA,1,"5,6-Dihydroxy-7-((3-methylbut-2-en-1-yl)oxy)-2-phenyl-4H-chromen-4-one",UQEHAA.mol,"[4, 5]",1,0.753787215
SOJHEE,1,"Ethyl 2,3-dideoxy-2-(N-hydroxy-N-isopropylamino)-α-D-arabino-hexopyranoside",SOJHEE.mol,"[4, 3]",1,0.753822566
YIMCUU,1,Methyl N-(t-butoxycarbonyl)-3-(9-oxo-9H-xanthen-2-yl)alaninate,YIMCUU.mol,"[0, 4]",1,0.753824674
FANQUG,1,"Methyl 1α-(β-D-glucopyranosyloxy)-1,4aα,5,6,7,7aα-hexahydro-7-α-methyl-5-oxocyclopenta(c)pyran-4-carboxylate",FANQUG.mol,"[19, 20]",1,0.753837129
REZSUL,1,Benzyl 5-azido-6-hydroxy-2-methylazepane-1-carboxylate,REZSUL.mol,"[2, 5]",1,0.753845633
BARTIY,1,Laxiflorin N,BARTIY.mol,"[3, 2]",1,0.753848383
KAPNEV,1,"1,4-Diamino-2,3-diphenoxyanthraquinone",KAPNEV.mol,"[0, 4]",1,0.753854257
XIPNOC,1,"(E)-2-cyano-3-(3,4-dihydroxy-5-nitrophenyl)-N,N-diethylprop-2-enamide 1,3-dimethyl-3,7-dihydro-1H-purine-2,6-dione monohydrate",XIPNOC.mol,"[1, 0]",1,0.753861572
GOHYEK,1,"1-(4-methoxyphenyl)-2-[6-(4-methoxyphenyl)[1,2,5]oxadiazolo[3,4-b]pyrazin-5(4H)-ylidene]ethan-1-one",GOHYEK.mol,"[13, 4]",1,0.753868815
LIBXUQ,1,"2-(2,4-dihydroxyphenyl)-5-hydroxy-7-methoxy-6-(3-methyl-1-butenyl)-3-(3-methyl-2-butenyl)-4H-1-benzopyran-4-one dichloromethane solvate",LIBXUQ.mol,"[4, 2]",1,0.753877021
KEPDIU,1,1H-Tetrazole-5-carboxamide,KEPDIU.mol,"[3, 1]",1,0.753881808
ZESFAE,1,"8-n-Butyl-12-hydroxy-9,11-dinitro-6,7-dihydrobenzo(b)pyrido(3,2-j)(1,10)phenanthroline creatinine clathrate",ZESFAE.mol,"[28, 25]",1,0.753924266
MIRYOC,1,"2-Anilino-4,6-dimethylpyrimidinium chloroacetate",MIRYOC.mol,"[0, 2]",1,0.753931561
YUXCUP,1,N-(1-Deoxy-β-D-fructopyranos-1-yl)glycine,YUXCUP.mol,"[4, 6]",1,0.753942058
VUHHEN,1,"3,8-Dihydroxy-4,6-dimethoxy-1-methyl-9H-xanthen-9-one",VUHHEN.mol,"[1, 5]",1,0.753947306
LOTKIR,1,2-methoxy-N-{4-[(methylcarbamoyl)amino]benzene-1-sulfonyl}benzamide,LOTKIR.mol,"[18, 21]",1,0.753972602
HIQMAV,1,N-Propylimidazolidinetrione,HIQMAV.mol,"[1, 2]",1,0.753988695
NUGXOD,1,"(4aR*,6R*,7S*,9S*,9aR*)-9-(2,5-Dimethoxyphenyl)-4,4-dimethylperhydrobenzo[a]cycloheptene-4a,6,7-triol",NUGXOD.mol,"[4, 7]",1,0.753992402
RAKXUX,1,"1-(2-Aminophenyl)-6,7-dimethoxy-3,4-dihydroisoquinoline",RAKXUX.mol,"[2, 3]",1,0.753996689
CUVMUD,1,"Methyl 2-hydroxy-10-oxo-4b,6a,7,8,9,10,10a,10b,11,12-decahydrochrysene-1-carboxylate",CUVMUD.mol,"[2, 1]",1,0.754003154
VICVOV,1,methyl 6-benzyl-2-hydroxy-7-oxo-6-azabicyclo[3.2.0]hept-3-ene-5-carboxylate,VICVOV.mol,"[30, 31]",1,0.754021077
SEYJUE,1,"5-hydroxy-2-methoxy-6-methyl-4-oxooxan-3-yl 2,4-dihydroxy-6-methylbenzoate hydrate",SEYJUE.mol,"[6, 7]",1,0.754026015
DUJQOP,1,2-Hydroxy-5-nitrobenzamide,DUJQOP.mol,"[1, 0]",1,0.754041695
RESLEI,1,"7,8-Dihydroxy-1-oxaspiro[5.5]undecan-2-one",RESLEI.mol,"[28, 26]",1,0.754090764
OFOGAR,1,"3',5-Dihydroxy-3,4'-dimethoxy-7-(3-methylbut-2-enyloxy)flavone",OFOGAR.mol,"[2, 3]",1,0.754098862
VIFYER,1,"3,3'-(1,10-phenanthroline-5,6-diylbis(azanediylmethylylidene))bis(pentane-2,4-dione) methanol solvate monohydrate",VIFYER.mol,"[48, 17]",1,0.754110101
RUCTUF,1,Ethyl 3-acetyl-5-(5-nitro-2-hydroxybenzoyl)-2-hydroxybenzoate,RUCTUF.mol,"[5, 6]",1,0.754189442
PANLUO,1,"(3,4,5-trihydroxy-6-((4-oxo-4H-pyran-3-yl)oxy)tetrahydro-2H-pyran-2-yl)methyl 3-(4-hydroxyphenyl)acrylate monohydrate",PANLUO.mol,"[10, 14]",1,0.754251359
DEKYOI,1,"2,4-Dihydroxy-5-nitroacetophenone",DEKYOI.mol,"[4, 3]",1,0.754255888
OZONEX,1,"3-Hydroxy-28-oxo-13,28-epoxyurs-11-en-23-oic acid",OZONEX.mol,"[0, 2]",1,0.754274292
UPIBIF,1,"8a-Hydroxy-1-trityl-1a,2,8a,8b-tetrahydroazireno[2',3':3,4]pyrrolo[1,2-a]indol-8(1H)-one diethyl ether solvate",UPIBIF.mol,"[0, 1]",1,0.754275503
BUKKEA,1,isopropyl 2-hydroxy-3-[(4-methylbenzene-1-sulfonyl)amino]-3-phenylpropanoate,BUKKEA.mol,"[2, 5]",1,0.754296569
IYAZEN,1,"5-(2-Hydroxyphenyl)-4-(p-tolyl)-2,4-dihydro-1,2,4-triazole-3-thione",IYAZEN.mol,"[4, 1]",1,0.754303672
SUBBIC,1,Methyl 3-amino-2-cyano-5-(trifluoromethyl)biphenyl-4-carboxylate,SUBBIC.mol,"[33, 28]",1,0.754309925
LAWTOV,1,5-hydroxy-2-phenyl-7-[(prop-2-yn-1-yl)oxy]-4H-1-benzopyran-4-one,LAWTOV.mol,"[31, 29]",1,0.754310758
FADXOX,1,"2,5-Dihydroxy-3,8-dimethyl-1,4-naphthalenedione",FADXOX.mol,"[2, 3]",1,0.75432337
PAJZIL,1,"4b,9b-Dihydroxy-6,7,8,9b-tetrahydro-4bH-benzo[b]indeno[2,1-d]furan-9,10-dione monohydrate",PAJZIL.mol,"[2, 4]",1,0.754335995
HUBZIP,1,5-amino-1-propyl-1H-imidazole-4-carboxamide,HUBZIP.mol,"[5, 1]",1,0.754345962
HANMAM,1,"4-Ethyl-3-hydroxy-N,1-dimethyl-2,5-dioxoimidazolidine-4-carboxamide",HANMAM.mol,"[23, 24]",1,0.754346377
YAJPEH,1,"3-benzoyl-5-hydroxy-4-(4-methylphenyl)-5-phenyl-5a,8a-dihydropyrrolo[3',4':4,5]cyclopenta[1,2-b]pyridine-6,8(5H,7H)-dione chloroform solvate",YAJPEH.mol,"[4, 3]",1,0.754346822
DUNZUJ,1,1-(1-hydroxy-3-(3-methoxyphenyl)propyl)-6-oxabicyclo[3.1.0]hexan-2-one,DUNZUJ.mol,"[0, 2]",1,0.754367793
OGOZES,1,"4,6a-dihydroxy-8-(1-hydroxypropan-2-yl)-4-methyldodecahydrocyclopenta[2',3']cyclobuta[1',2':5,6]indeno[1,7-bc]furan-1,5-dione",OGOZES.mol,"[4, 3]",1,0.754378831
FUDXUZ,1,"ent-kaurane-3, 16,17-triol",FUDXUZ.mol,"[53, 55]",1,0.754401982
YEHCOD,1,Spicatolide A,YEHCOD.mol,"[26, 20]",1,0.754433445
VOQKAN,1,bis(Cefradine) benzilic acid clathrate methanol solvate tetrahydrate,VOQKAN.mol,"[19, 18]",1,0.754435468
WUCNAM,1,"2,3-dihydroxybenzene-1,4-dicarbaldehyde",WUCNAM.mol,"[13, 14]",1,0.754441772
XANXUH,1,"2-(Hydroxymethyl)-5-(5-methylpyridin-2-yl)tetrahydrofuran-3,4-diol",XANXUH.mol,"[10, 8]",1,0.754449612
LAHTOG,1,"t-Butyl (2-(1,3-benzothiazol-2-yl)-3-hydroxy-1-phenylpropyl)carbamate",LAHTOG.mol,"[18, 2]",1,0.754450209
ULUVII,1,2-(Hydrazonomethyl)-6-methoxy-4-(phenyldiazenyl)phenol,ULUVII.mol,"[9, 0]",1,0.754479635
QUBKUV,1,"3-((Benzoyloxy)methyl)-4,5,6-trihydroxycyclohex-2-en-1-yl benzoate",QUBKUV.mol,"[5, 1]",1,0.754491072
QOQJEL,1,"Trimethyl (2-oxobicyclo[5.3.1]undeca-4-ene-3,4,5-tricarboxylate)-8-spiro-2'-(5',5'-dimethyl-1',3'-dioxane)",QOQJEL.mol,"[18, 20]",1,0.754510831
TIWDAE,1,8-(3-Ammonio-1-pyrrolidinyl)-1-cyclopropyl-7-fluoro-9-methyl-4-oxo-4H-quinolizine-3-carboxylic acid chloride ethanol solvate,TIWDAE.mol,"[3, 2]",1,0.754514583
LUCIDS,1,Sodium lucidonate dihydrate,LUCIDS.mol,"[15, 17]",1,0.754537123
