Index,Reactant 1,Reactant 2,Product,Product MW,Procedure,Yield (%),Steps,Reagent(s),Ligand(s),Catalyst(s),Solvent(s),Time (h),Temperature (°C),All Reagents,All Catalysts,Reference Type,Reference
7,"2,4-dimethyl-thiophenol",para-bromoacetophenone,"1-[4-(2,4-dimethyl-phenylsulfanyl)-phenyl]-ethanone",256.368,None,99,1,sodium t-butanolate,"2.9-dimethyl-1,10-phenanthroline",La0.9Ce0.1Co0.6Cu0.4O3,toluene,48,110,"2.9-dimethyl-1,10-phenanthroline | sodium t-butanolate",La0.9Ce0.1Co0.6Cu0.4O3,Article,"Lohmann, Sophie Andrews, Stephen P. Burke, Brenda J. Smith, Martin D. Attfield, J. Paul Tanaka, Hirohisa Kaneko, Kimiyoshi Ley, Steven V., 2005, Synlett, 8, 2005, 1291 - 1295, 10.1055/s-2005-865233"
10,"2,4-dimethyl-thiophenol",4-chlorobenzonitrile,"4-nitrophenyl 2',4'-dimethylphenyl sulfide",259.329,None,100,1,sodium t-butanolate,"2.9-dimethyl-1,10-phenanthroline",La0.9Ce0.1Co0.6Cu0.4O3,toluene,48,110,"2.9-dimethyl-1,10-phenanthroline | sodium t-butanolate",La0.9Ce0.1Co0.6Cu0.4O3,Article,"Lohmann, Sophie Andrews, Stephen P. Burke, Brenda J. Smith, Martin D. Attfield, J. Paul Tanaka, Hirohisa Kaneko, Kimiyoshi Ley, Steven V., 2005, Synlett, 8, 2005, 1291 - 1295, 10.1055/s-2005-865233"
17,4-fluoro-1-iodobenzene,"2,4-dimethyl-thiophenol","1-(4-Fluoro-phenylsulfanyl)-2,4-dimethyl-benzene",232.322,None,100,1,sodium t-butanolate,"2.9-dimethyl-1,10-phenanthroline",La0.9Ce0.1Co0.6Cu0.4O3,toluene,48,110,"2.9-dimethyl-1,10-phenanthroline | sodium t-butanolate",La0.9Ce0.1Co0.6Cu0.4O3,Article,"Lohmann, Sophie Andrews, Stephen P. Burke, Brenda J. Smith, Martin D. Attfield, J. Paul Tanaka, Hirohisa Kaneko, Kimiyoshi Ley, Steven V., 2005, Synlett, 8, 2005, 1291 - 1295, 10.1055/s-2005-865233"
19,thiobenzoic acid,1-(4-fluorophenyl)-5-iodo-1H-indazole,S-1-(4-fluorophenyl)-1H-indazol-5-yl benzothioate,348.4,"S-l-(4-fluorophenyl)-lH-indazol-5-yl benzothioate (37d) To a solution of l-(4-fluorophenyl)-5-iodo-lH-indazole (0.224 g, 0.66 mmol), thiobenzoic acid (0.093 ml, 0.79 mmol), 3,4,7,8-tetramethyl-l,10-phenantroline (0.031 g, 0.13 mmol) and N,N-diisopropylamine (0.220 ml, 1.32 mmol) in toluene (2.5 ml) was added copper(I) iodine (2.245 μl, 0.07 mmol). The resulting mixture was stirred at HOC O/ν. The reaction mixture was cooled to rt diluted with EtOAc and washed with water. The organic phase was the dried the solvent evaporated and then purified on ηPLC.The relevant fractions were collected freezdried to give 45mg (20percent) of product wich was analysed by LC/MS. APCI-MS: m/z 349 [MH+]",20,1,None,"3,4,7,8-Tetramethyl-o-phenanthrolin",copper(I) iodide,None,None,110,diisopropylamine,"copper(I) iodide | 3,4,7,8-Tetramethyl-o-phenanthrolin",Patent,"ASTRAZENECA AB BAYER SCHERING PHARMA AKTIENGESELLSCHAFT, 2008, WO2008/63116"
9,iodobenzene,p-Chlorothiophenol,phenyl p-chlorophenyl sulfide,220.722,"General procedure: To a round-bottom flask was added the following: DMSO (2mL), aryl iodide (1.0mmol) the respective thiophenol (1.0mmol), Cs2CO3 (650mg, 1mmol), selanylpyrazole 2a (13mg, 0.05mmol), CuI (10mg, 0.05mmol). The reaction mixture was stirred for 6h at 110°C. The crude product was diluted with water, extracted with ethyl acetate (3×25 mL), dried and purified by column chromatography (hexane:ethyl acetate, 1:99).",55,1,caesium carbonate,"3,5-dimethyl-1-((phenylselenyl)methyl)-1H-pyrazole",copper(I) iodide,dimethyl sulfoxide,6,110,"copper(I) iodide | 3,5-dimethyl-1-((phenylselenyl)methyl)-1H-pyrazole | caesium carbonate",None,Article,"Coelho, Felipe Lange Dresch, Lucielle Codeim Stieler, Rafael Campo, Leandra Franciscato Schneider, Paulo Henrique, 2019, Catal. Commun., 121, 2019, 19 - 26, 10.1016/j.catcom.2018.12.009"
24,"3,5-bis(trifluoromethyl)iodobenzene",thiophenol,"3,5-bis(triﬂuoromethyl)phenyl phenyl sulfide",322.274,"General procedure: To a round-bottom flask was added the following: DMSO (2mL), aryl iodide (1.0mmol) the respective thiophenol (1.0mmol), Cs2CO3 (650mg, 1mmol), selanylpyrazole 2a (13mg, 0.05mmol), CuI (10mg, 0.05mmol). The reaction mixture was stirred for 6h at 110°C. The crude product was diluted with water, extracted with ethyl acetate (3×25 mL), dried and purified by column chromatography (hexane:ethyl acetate, 1:99).",72,1,caesium carbonate,"3,5-dimethyl-1-((phenylselenyl)methyl)-1H-pyrazole",copper(I) iodide,dimethyl sulfoxide,6,110,"copper(I) iodide | 3,5-dimethyl-1-((phenylselenyl)methyl)-1H-pyrazole | caesium carbonate",None,Article,"Coelho, Felipe Lange Dresch, Lucielle Codeim Stieler, Rafael Campo, Leandra Franciscato Schneider, Paulo Henrique, 2019, Catal. Commun., 121, 2019, 19 - 26, 10.1016/j.catcom.2018.12.009"
29,"8-fluoro-6-(1-methyl-1H-pyrazol-4-yl)-[1,2,4]triazolo[4,3-a]pyridine-3-thiol","9-iodo-2H-[1,4]oxazine[3,2-c]quinoline-3(4H)-one","9-((8-fluoro-6-(1-methyl-1H-pyrazol-4-yl)-[1,2,4]triazolo[4,3-a]pyridin-3-yl)thio)-2H-[1,4]oxazino [3,2-c]quinolin-3(4H)-one",447.452,"9-iodo-2H-[1,4]oxazine [3,2-c]quinoline-3(4H)-one (10.9 g),8-fluoro-6-(1-methyl-1H-pyrazol-4-yl)-[1,2,4]triazolo[4,3-a]pyridine-3-thiol (10 g), carbonic acid Potassium (9.2 g), L-hydroxyproline (0.88 g), copper iodide (0.64 g) and N,N-dimethylformamide (150 ml) were added to the reaction flask, and nitrogen protection and stirring were started Heating is started, the reaction solution is slowly heated to 80-85 ° C, and the temperature is controlled for 5-7 hours when the heating is turned off, the reaction solution is slowly cooled to15 to 25 ° C, temperature controlled stirring and crystallization for 50 to 60 minutesFiltration, filter cake washed with N,N-dimethylformamide (100 ml), purified water (200 ml), washed with water, filtered, washed with purified water, washed until the filtrate was neutral filter cake 50 ~ 60 ° C Drying for 15 to 16 hours,9-((8-Fluoro-6-(1-methyl-1H-pyrazol-4-yl)-[1,2,4]triazolo[4,3-a]pyridin-3-yl)thio)-2H-[1,4]oxazino[3,2-c]quinoline-3(4H)-one (9.7 g, white solid), yield 64.7percent, purity 98.8percent.",64.7,1,potassium carbonate,4R-4-hydroxyproline,copper(I) iodide,"N,N-dimethyl-formamide",None,80 - 85,copper(I) iodide | potassium carbonate | 4R-4-hydroxyproline,None,Patent,"Jiangsu Haosen Pharmaceutical Group Co., Ltd. Zhu Qiang Yang Baohai Pan Bigao, 2018, 14, CN108623619"
30,"8-fluoro-6-(1-methyl-1H-pyrazol-4-yl)-[1,2,4]triazolo[4,3-a]pyridine-3-thiol","9-iodo-4-methyl-2H-[1,4]oxazine[3,2-c]quinoline-3(4H)-one","9-((8-fluoro-6-(1-methyl-1H-pyrazol-4-yl)-[1,2,4]triazolo[4,3-a]pyridin-3-yl)-thio)-4-methyl-2H-[1,4]oxazino[3,2-c]quinoline-3-(4H)-one",461.479,"9-iodo-4-methyl-2H-[1,4]oxazine[3,2-c]quinoline-3(4H)-one (11.4 g), 8-fluoro-6-(1-methyl -1H-pyrazol-4-yl)-[1,2,4]triazolo[4,3-a]pyridine-3-thiol (10g), potassium carbonate (9.2g), L-hydroxyammonium Acid (0.88g), copper iodide (0.64g) and N,N-dimethylformamide (150ml) were added to the reaction flask, nitrogen protection and stirring were started heating was started, and the reaction solution was slowly heated to 80-85. °C, temperature control reaction for 5 to 7 hours turn off the heating, the reaction solution is slowly cooled to 15 ~ 25 ° C, stirred and crystallized for 50 to 60 minutes filtered, filter cake with N, N-dimethylformamide (100ml) washing, purifying water (200ml), washing, filtering, washing the cake with purified water, washing until the filtrate is neutral drying the filter cake at 50-60 ° C for 15-16 hours to obtain 9-((8-fluoro-6-(1-methyl-1H-pyrazol-4-yl)-[1,2,4]triazolo[4,3-a]pyridin-3-yl)thio)-4-methyl-2H-[1,4]oxazino[3,2-c]quinoline-3(4H)-one (10g, white solid), yield 64.8percent, purity 98.5percent.",64.8,1,potassium carbonate,4R-4-hydroxyproline,copper(I) iodide,"N,N-dimethyl-formamide",None,80 - 85,copper(I) iodide | potassium carbonate | 4R-4-hydroxyproline,None,Patent,"Jiangsu Haosen Pharmaceutical Group Co., Ltd. Zhu Qiang Yang Baohai Pan Bigao, 2018, 14, CN108623619"
28,"8-fluoro-6-(1-methyl-1H-pyrazol-4-yl)-[1,2,4]triazolo[4,3-a]pyridine-3-thiol","9-iodo-4-(2-methoxyethyl)-2H-[1,4]oxazine[3,2-c]quinoline-3(4H)-one","9-((8-fluoro-6-(1-methyl-1H-pyrazol-4-yl)-[1,2,4]tri-azolo[4,3-a]pyridin-3-yl)thio)-4-(2-methoxyethyl)-2H-[1,4]oxazino[3,2-c]quinolin-3(4H)-one",505.532,"9-iodo-4-(2-methoxyethyl)-2H-[1,4]oxazine [3,2-c]quinoline-3(4H)-one (12.8 g), 8-fluoro-6 -(1-methyl-1H-pyrazol-4-yl)-[1,2,4]triazolo[4,3-a]pyridine-3-thiol (10 g), potassium carbonate (9.2 g) , L-hydroxyproline (0.88g), iodide (0.64g) and N,N-dimethylformamide (150ml) were added to the reaction flask, nitrogen protection and stirring were turned on heating was started, and the reaction solution was turned on. Slowly heat up to 80 ~ 85 ° C, temperature control reaction for 5 ~ 7 hours turn off heating, reverse  The solution should be slowly cooled to 15 ~ 25 ° C, stirred and crystallized for 50 to 60 minutes at room temperature filtered, the filter cake is washed with N, N-dimethylformamide (100 ml), purified water (200 ml), washed, filtered, filtered The cake is washed with purified water, washed until the filtrate is neutral the filter cake is dried by blowing at 50 to 60 ° C for 15 to 16 hours to obtain 9-((6-(1-methyl-1H-pyrazol-4-yl)-[1,2,4]triazolo[4,3-a]pyridin-3-yl)thio)- 4-(2-methoxyethyl)-2H-[1,4]oxazino[3,2-c]quinoline-3(4H)-one (11.85 g, off-white solid), yield 70percent, purity 97.90percent.",70,1,potassium carbonate,4R-4-hydroxyproline,copper(I) iodide,"N,N-dimethyl-formamide",None,80 - 85,copper(I) iodide | potassium carbonate | 4R-4-hydroxyproline,None,Patent,"Jiangsu Haosen Pharmaceutical Group Co., Ltd. Zhu Qiang Yang Baohai Pan Bigao, 2018, 14, CN108623619"
31,4-tolyl iodide,2-Methoxybenzenethiol,2-Methoxyphenyl-4’-methylphenylsulfide,230.331,None,76,1,caesium carbonate,"5,6,9,10-tetrahydro-4H,8H-pyrido[3,2,1-ij][1,6]naphthyridine",copper(I) iodide,toluene,40,110,"copper(I) iodide | 5,6,9,10-tetrahydro-4H,8H-pyrido[3,2,1-ij][1,6]naphthyridine | caesium carbonate",None,Article,"Wong, Ken-Tsung Ku, Sung-Yu Yen, Feng-Wen, 2007, Tetrahedron Lett., 48, 29, 2007, 5051 - 5054, 10.1016/j.tetlet.2007.05.094"
35,4-tolyl iodide,para-bromobenzenethiol,1-bromo-4-[(4-methylphenyl)sulfanyl]benzene,279.2,None,98,1,caesium carbonate,"5,6,9,10-tetrahydro-4H,8H-pyrido[3,2,1-ij][1,6]naphthyridine",copper(I) iodide,toluene,40,110,"copper(I) iodide | 5,6,9,10-tetrahydro-4H,8H-pyrido[3,2,1-ij][1,6]naphthyridine | caesium carbonate",None,Article,"Wong, Ken-Tsung Ku, Sung-Yu Yen, Feng-Wen, 2007, Tetrahedron Lett., 48, 29, 2007, 5051 - 5054, 10.1016/j.tetlet.2007.05.094"
18,4-tolyl iodide,4-t-butylbenzenethiol,1-t-butyl-4-[(4-methylphenyl)thio]benzene,256.412,None,99,1,caesium carbonate,"5,6,9,10-tetrahydro-4H,8H-pyrido[3,2,1-ij][1,6]naphthyridine",copper(I) iodide,toluene,40,110,"copper(I) iodide | 5,6,9,10-tetrahydro-4H,8H-pyrido[3,2,1-ij][1,6]naphthyridine | caesium carbonate",None,Article,"Wong, Ken-Tsung Ku, Sung-Yu Yen, Feng-Wen, 2007, Tetrahedron Lett., 48, 29, 2007, 5051 - 5054, 10.1016/j.tetlet.2007.05.094"
21,2-iodophenylamine,thiophenol,2-phenylsulfanyl-aniline,201.292,None,85,1,caesium carbonate,8-Hydroxyquinoline-N-oxide,copper(I) iodide,dimethyl sulfoxide,24,80,copper(I) iodide | 8-Hydroxyquinoline-N-oxide | caesium carbonate,None,Article,"Su, Kun Qiu, Yatao Yao, Yiwu Zhang, Dayong Jiang, Sheng, 2012, Synlett, 23, 19, 2012, 2853 - 2857, 10.1055/s-0032-1317518"
36,iodomesitylene,thiophenol,phenyl mesityl sulfide,228.358,None,86,1,caesium carbonate,8-Hydroxyquinoline-N-oxide,copper(I) iodide,dimethyl sulfoxide,24,80,copper(I) iodide | 8-Hydroxyquinoline-N-oxide | caesium carbonate,None,Article,"Su, Kun Qiu, Yatao Yao, Yiwu Zhang, Dayong Jiang, Sheng, 2012, Synlett, 23, 19, 2012, 2853 - 2857, 10.1055/s-0032-1317518"
8,m-iodonitrobenzene,thiophenol,3-nitrophenyl phenyl sulfide,231.275,None,87,1,caesium carbonate,8-Hydroxyquinoline-N-oxide,copper(I) iodide,dimethyl sulfoxide,24,80,copper(I) iodide | 8-Hydroxyquinoline-N-oxide | caesium carbonate,None,Article,"Su, Kun Qiu, Yatao Yao, Yiwu Zhang, Dayong Jiang, Sheng, 2012, Synlett, 23, 19, 2012, 2853 - 2857, 10.1055/s-0032-1317518"
35,2-bromo-4-chloroiodobenzene,thiophenol,2-bromo-4-chloro-diphenylsulfide,299.619,None,88,1,caesium carbonate,8-Hydroxyquinoline-N-oxide,copper(I) iodide,dimethyl sulfoxide,24,80,copper(I) iodide | 8-Hydroxyquinoline-N-oxide | caesium carbonate,None,Article,"Su, Kun Qiu, Yatao Yao, Yiwu Zhang, Dayong Jiang, Sheng, 2012, Synlett, 23, 19, 2012, 2853 - 2857, 10.1055/s-0032-1317518"
24,3-iodochlorobenzene,thiophenol,m-chlorophenyl phenylsulfide,220.722,None,90,1,caesium carbonate,8-Hydroxyquinoline-N-oxide,copper(I) iodide,dimethyl sulfoxide,24,80,copper(I) iodide | 8-Hydroxyquinoline-N-oxide | caesium carbonate,None,Article,"Su, Kun Qiu, Yatao Yao, Yiwu Zhang, Dayong Jiang, Sheng, 2012, Synlett, 23, 19, 2012, 2853 - 2857, 10.1055/s-0032-1317518"
1,methyl 4-iodobenzoate,thiophenol,methyl 4-(phenylthio)benzoate,244.314,None,90,1,caesium carbonate,8-Hydroxyquinoline-N-oxide,copper(I) iodide,dimethyl sulfoxide,24,80,copper(I) iodide | 8-Hydroxyquinoline-N-oxide | caesium carbonate,None,Article,"Su, Kun Qiu, Yatao Yao, Yiwu Zhang, Dayong Jiang, Sheng, 2012, Synlett, 23, 19, 2012, 2853 - 2857, 10.1055/s-0032-1317518"
33,4-tolyl iodide,4-aminotiophenol,4-amino-4'-methyldiphenylsulphide,215.319,None,90,1,caesium carbonate,8-Hydroxyquinoline-N-oxide,copper(I) iodide,dimethyl sulfoxide,24,80,copper(I) iodide | 8-Hydroxyquinoline-N-oxide | caesium carbonate,None,Article,"Su, Kun Qiu, Yatao Yao, Yiwu Zhang, Dayong Jiang, Sheng, 2012, Synlett, 23, None, 2012, 2853 - 2857, 10.1055/s-0032-1317518"
45,o-nitroiodobenzene,thiophenol,2-nitrophenyl phenyl sulfide,231.275,None,91,1,caesium carbonate,8-Hydroxyquinoline-N-oxide,copper(I) iodide,dimethyl sulfoxide,24,80,copper(I) iodide | 8-Hydroxyquinoline-N-oxide | caesium carbonate,None,Article,"Su, Kun Qiu, Yatao Yao, Yiwu Zhang, Dayong Jiang, Sheng, 2012, Synlett, 23, 19, 2012, 2853 - 2857, 10.1055/s-0032-1317518"
6,3-iodopyridine,thiophenol,3-phenylthiopyridine,187.265,None,92,1,caesium carbonate,8-Hydroxyquinoline-N-oxide,copper(I) iodide,dimethyl sulfoxide,24,80,copper(I) iodide | 8-Hydroxyquinoline-N-oxide | caesium carbonate,None,Article,"Su, Kun Qiu, Yatao Yao, Yiwu Zhang, Dayong Jiang, Sheng, 2012, Synlett, 23, 19, 2012, 2853 - 2857, 10.1055/s-0032-1317518"
7,4-tolyl iodide,2-amino-benzenethiol,(2-aminophenyl)-4’-methylphenyl sulfide,215.319,None,92,1,caesium carbonate,8-Hydroxyquinoline-N-oxide,copper(I) iodide,dimethyl sulfoxide,24,80,copper(I) iodide | 8-Hydroxyquinoline-N-oxide | caesium carbonate,None,Article,"Su, Kun Qiu, Yatao Yao, Yiwu Zhang, Dayong Jiang, Sheng, 2012, Synlett, 23, 19, 2012, 2853 - 2857, 10.1055/s-0032-1317518"
34,4-iodo-3-nitrotoluene,thiophenol,(4-methyl-2-nitro-phenyl)-phenylsulfide,245.302,None,92,1,caesium carbonate,8-Hydroxyquinoline-N-oxide,copper(I) iodide,dimethyl sulfoxide,24,80,copper(I) iodide | 8-Hydroxyquinoline-N-oxide | caesium carbonate,None,Article,"Su, Kun Qiu, Yatao Yao, Yiwu Zhang, Dayong Jiang, Sheng, 2012, Synlett, 23, 19, 2012, 2853 - 2857, 10.1055/s-0032-1317518"
32,4-tolyl iodide,o-bromothiophenol,1-bromo-2-(4-methylphenylsulfanyl)benzene,279.2,None,93,1,caesium carbonate,8-Hydroxyquinoline-N-oxide,copper(I) iodide,dimethyl sulfoxide,24,80,copper(I) iodide | 8-Hydroxyquinoline-N-oxide | caesium carbonate,None,Article,"Su, Kun Qiu, Yatao Yao, Yiwu Zhang, Dayong Jiang, Sheng, 2012, Synlett, 23, 19, 2012, 2853 - 2857, 10.1055/s-0032-1317518"
34,4-tolyl iodide,2-thiocresol,2-methylphenyl 4-methylphenyl sulfide,214.331,None,96,1,caesium carbonate,8-Hydroxyquinoline-N-oxide,copper(I) iodide,dimethyl sulfoxide,24,80,copper(I) iodide | 8-Hydroxyquinoline-N-oxide | caesium carbonate,None,Article,"Su, Kun Qiu, Yatao Yao, Yiwu Zhang, Dayong Jiang, Sheng, 2012, Synlett, 23, 19, 2012, 2853 - 2857, 10.1055/s-0032-1317518"
20,4-tolyl iodide,para-thiocresol,di-(p-tolyl)sulfane,214.331,None,98,1,caesium carbonate,8-Hydroxyquinoline-N-oxide,copper(I) iodide,dimethyl sulfoxide,24,80,copper(I) iodide | 8-Hydroxyquinoline-N-oxide | caesium carbonate,None,Article,"Su, Kun Qiu, Yatao Yao, Yiwu Zhang, Dayong Jiang, Sheng, 2012, Synlett, 23, 19, 2012, 2853 - 2857, 10.1055/s-0032-1317518"
13,"2-iodo-1,3-dimethoxybenzene",1-dodecylthiol,"(2,6-dimethoxyphenyl)(dodecyl)sulfide",338.555,,62,1,potassium hydroxide,bis(2-pyridylseleno)butane,copper(I) iodide,glycerol,24,100,copper(I) iodide | bis(2-pyridylseleno)butane | potassium hydroxide,None,Article,"Cargnelutti, Roberta Lang, Ernesto S. Schumacher, Ricardo F., 2015, Tetrahedron Lett., 56, 37, 2015, 5218 - 5222, 10.1016/j.tetlet.2015.07.060"
50,4-Methoxybenzenethiol,2-nitrophenyl bromide,4-methoxyphenyl-2-nitrophenylsulfide,261.301,"General procedure: An argon-filled flask wasadd the respective aryl halide (1.0 mmol), CuI (20 mg, 0.1 mmol, 10 molpercent), L3(37 mg, 0.1 mmol, 10 molpercent), KOH (168 mg, 3 mmol), thiol (1.5 mmol) and glycerol(10 mL). The contents were then stirred at 100 °C for 24 h. After that, themixture was cool to room temperature, diluted with ethyl acetate (20 mL) and washedwith saturated NaCl solution (3 x 20 mL). The organic layer was separated,dried over MgSO4 and concentrated under vacuum. The crude productwas purified by flash chromatography on silica gel using hexane /ethyl acetateas eluent",77,1,potassium hydroxide,bis(2-pyridylseleno)butane,copper(I) iodide,glycerol,24,100,copper(I) iodide | bis(2-pyridylseleno)butane | potassium hydroxide,None,Article,"Cargnelutti, Roberta Lang, Ernesto S. Schumacher, Ricardo F., 2015, Tetrahedron Lett., 56, 37, 2015, 5218 - 5222, 10.1016/j.tetlet.2015.07.060"
8,4-Methoxybenzenethiol,"2-iodo-1,3-dimethoxybenzene","1,3-dimethoxy-2-(4-methoxyphenyl)sulfanylbenzene",276.356,"General procedure: An argon-filled flask wasadd the respective aryl halide (1.0 mmol), CuI (20 mg, 0.1 mmol, 10 molpercent), L3(37 mg, 0.1 mmol, 10 molpercent), KOH (168 mg, 3 mmol), thiol (1.5 mmol) and glycerol(10 mL). The contents were then stirred at 100 °C for 24 h. After that, themixture was cool to room temperature, diluted with ethyl acetate (20 mL) and washedwith saturated NaCl solution (3 x 20 mL). The organic layer was separated,dried over MgSO4 and concentrated under vacuum. The crude productwas purified by flash chromatography on silica gel using hexane /ethyl acetateas eluent",83,1,potassium hydroxide,bis(2-pyridylseleno)butane,copper(I) iodide,glycerol,24,100,copper(I) iodide | bis(2-pyridylseleno)butane | potassium hydroxide,None,Article,"Cargnelutti, Roberta Lang, Ernesto S. Schumacher, Ricardo F., 2015, Tetrahedron Lett., 56, 37, 2015, 5218 - 5222, 10.1016/j.tetlet.2015.07.060"
30,2-chlorothiphenol,"2-iodo-1,3-dimethoxybenzene","2-chlorophenyl-2,6-dimethoxyphenylsulfide",280.775,"General procedure: An argon-filled flask wasadd the respective aryl halide (1.0 mmol), CuI (20 mg, 0.1 mmol, 10 molpercent), L3(37 mg, 0.1 mmol, 10 molpercent), KOH (168 mg, 3 mmol), thiol (1.5 mmol) and glycerol(10 mL). The contents were then stirred at 100 °C for 24 h. After that, themixture was cool to room temperature, diluted with ethyl acetate (20 mL) and washedwith saturated NaCl solution (3 x 20 mL). The organic layer was separated,dried over MgSO4 and concentrated under vacuum. The crude productwas purified by flash chromatography on silica gel using hexane /ethyl acetateas eluent",88,1,potassium hydroxide,bis(2-pyridylseleno)butane,copper(I) iodide,glycerol,24,100,copper(I) iodide | bis(2-pyridylseleno)butane | potassium hydroxide,None,Article,"Cargnelutti, Roberta Lang, Ernesto S. Schumacher, Ricardo F., 2015, Tetrahedron Lett., 56, 37, 2015, 5218 - 5222, 10.1016/j.tetlet.2015.07.060"
43,"2-iodo-1,3-dimethoxybenzene",thiophenol,"1,3-dimethoxy-2-phenylsulfanylbenzene",246.33,"General procedure: An argon-filled flask wasadd the respective aryl halide (1.0 mmol), CuI (20 mg, 0.1 mmol, 10 molpercent), L3(37 mg, 0.1 mmol, 10 molpercent), KOH (168 mg, 3 mmol), thiol (1.5 mmol) and glycerol(10 mL). The contents were then stirred at 100 °C for 24 h. After that, themixture was cool to room temperature, diluted with ethyl acetate (20 mL) and washedwith saturated NaCl solution (3 x 20 mL). The organic layer was separated,dried over MgSO4 and concentrated under vacuum. The crude productwas purified by flash chromatography on silica gel using hexane /ethyl acetateas eluent",95,1,potassium hydroxide,bis(2-pyridylseleno)butane,copper(I) iodide,glycerol,24,100,copper(I) iodide | bis(2-pyridylseleno)butane | potassium hydroxide,None,Article,"Cargnelutti, Roberta Lang, Ernesto S. Schumacher, Ricardo F., 2015, Tetrahedron Lett., 56, 37, 2015, 5218 - 5222, 10.1016/j.tetlet.2015.07.060"
31,3-chlorophenylthiol,"2-iodo-1,3-dimethoxybenzene","3-chlorophenyl-2,6-dimethoxyphenylsulfide",280.775,"General procedure: An argon-filled flask wasadd the respective aryl halide (1.0 mmol), CuI (20 mg, 0.1 mmol, 10 molpercent), L3(37 mg, 0.1 mmol, 10 molpercent), KOH (168 mg, 3 mmol), thiol (1.5 mmol) and glycerol(10 mL). The contents were then stirred at 100 °C for 24 h. After that, themixture was cool to room temperature, diluted with ethyl acetate (20 mL) and washedwith saturated NaCl solution (3 x 20 mL). The organic layer was separated,dried over MgSO4 and concentrated under vacuum. The crude productwas purified by flash chromatography on silica gel using hexane /ethyl acetateas eluent",99,1,potassium hydroxide,bis(2-pyridylseleno)butane,copper(I) iodide,glycerol,24,100,copper(I) iodide | bis(2-pyridylseleno)butane | potassium hydroxide,None,Article,"Cargnelutti, Roberta Lang, Ernesto S. Schumacher, Ricardo F., 2015, Tetrahedron Lett., 56, 37, 2015, 5218 - 5222, 10.1016/j.tetlet.2015.07.060"
9,iodobenzene,4-t-butylbenzenethiol,phenyl p-(tert-butyl)phenyl sulfide,242.385,None,95,1,potassium phosphate,"cis-1,2-cyclohexane",copper(I) iodide,"N,N-dimethyl-formamide",6,60,"potassium phosphate | copper(I) iodide | cis-1,2-cyclohexane",None,Article,"Kabir, M. Shahjahan Lorenz, Michael Van Linn, Michael L. Namjoshi, Ojas A. Ara, Shamim Cook, James M., 2010, J. Org. Chem., 75, 11, 2010, 3626 - 3643, 10.1021/jo1004179"
44,2-amino-5-iodopyridine,3-mercapto benzoic acid,3-(6-aminopyridin-3-ylthio)benzoic acid,246.29,"A) A procedure described in Syn. Lett. 1254, 2004 was followed. To solution of 2-amino-5-iodopyridine (220 mg, 1 mmol) in dimethyl formamide (2 mL) were added sequentially 3-mercaptobenzoic acid (185 mg, 1.2 mmol), CuI (50 mg), N,N-dimethylglycine (50 mg) and K3PO4 (1.06 g). The mixture was heated to 120 0C for 2 h, cooled to RT and water was added. The solid was filtered and the filtrate was treated with IN HCl to adjust the solution to pη 4. The solid formed was collected by filtration, dissolved in IN νaOη and the solution was filtered. The filtrate was purified by RP ηPLC eluting with a mixture of methanol in water containing 0.1percent TFA to obtain 3-(6-aminopyridin-3-ylthio)benzoic acid (84 mg, 34percent). LC/MS (M+η)+ = 247.",34,1,potassium phosphate,dimethylaminoacetic acid,copper(I) iodide,"N,N-dimethyl-formamide",2,120,potassium phosphate | dimethylaminoacetic acid,copper(I) iodide,Patent,"BRISTOL-MYERS SQUIBB COMPANY, 2008, WO2008/60907"
